Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
12232,Lase Ganan,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.0510013888888885,130.58717083333335",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12232
13971,Raam,"",PAPUA BARAT,Kab. SORONG,"","","-0.8376294444444444,131.21441388888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13971
12763,Sagaf Wal,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.17447,130.44336722222224",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12763
13539,Embesis Uit,"",PAPUA BARAT,Kab. KAIMANA,"","","-3.863766666666667,134.13270666666668",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13539
12012,Kapat Ganan,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.09775694444444444,130.30859222222225",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12012
12380,Manikaipopo Lafa,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.9614958333333332,130.44701055555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12380
11591,Bututorio,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.20724361111111111,130.33714972222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11591
12919,Tabotmene Ef,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.0461066666666667,130.66249666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12919
11071,Keraf Tengah,"",PAPUA BARAT,Kab. FAKFAK,"","","-3.295830833333333,132.79780222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11071
13096,Warakakket,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.248885555555556,130.59818722222224",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13096
13246,Awasuami,"",PAPUA BARAT,Kab. TELUK WONDAMA,"","","-2.810682222222222,134.449655",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13246
11437,Aujunkatu,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.86941,130.42426638888887",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11437
12685,Pelsio Palay,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.3128316666666667,130.62393333333335",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12685
12160,Kobama Yef,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.13028,130.4522586111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12160
13852,Swar Tor,"",PAPUA BARAT,Kab. KAIMANA,"","","-3.8964580555555557,134.11003583333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13852
