Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
921,Bateeujong Lhok Tuleot,"",ACEH,Kab. ACEH BESAR,"","","5.311897222222222,95.22047611111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/921
450,RUSA,"",ACEH,Kab. ACEH BESAR,-,"","5.2775,95.20555555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/450
997,Tiga Barat,"",ACEH,Kab. SIMEULUE,"","","2.6545866666666664,96.12273416666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/997
1075,Subang,"",ACEH,Kab. ACEH SINGKIL,"","","2.2407594444444445,97.26745666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1075
922,Breueh,"",ACEH,Kab. ACEH BESAR,"","","5.624693333333334,95.15508777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/922
998,Tiga Selatan,"",ACEH,Kab. SIMEULUE,"","","2.652944722222222,96.12540666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/998
451,BENGGALA,BATEELEBLAH,ACEH,KOTA SABANG,-,"","5.792777777777777,93.0261111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/451
999,Tiga Utara,"",ACEH,Kab. SIMEULUE,"","","2.6580555555555554,96.12444444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/999
1076,Tabalah,"",ACEH,Kab. ACEH SINGKIL,"","","2.243333333333333,97.27583333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1076
452,RONDO,"",ACEH,KOTA SABANG,SUKAKARYA,"","6.074166666666667,95.11749999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/452
1000,Tinggi,"",ACEH,Kab. SIMEULUE,"","","2.8441666666666667,95.96416666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1000
1077,Tabalau,"",ACEH,Kab. ACEH SINGKIL,"","","2.268333333333333,97.28333333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1077
1001,Toko,"",ACEH,Kab. SIMEULUE,"","","2.651388888888889,96.11777777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1001
1078,Tabalo,"",ACEH,Kab. ACEH SINGKIL,"","","2.2244444444444444,97.22611111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1078
923,Bunta,"",ACEH,Kab. ACEH BESAR,"","","5.555555555555555,95.16805555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/923
1079,Tailana,"",ACEH,Kab. ACEH SINGKIL,"","","2.2777777777777777,97.23111111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1079
1002,Tufabete,"",ACEH,Kab. SIMEULUE,"","","2.5516205555555556,96.36012833333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1002
924,Burok,"",ACEH,Kab. ACEH BESAR,"","","5.6866666666666665,95.38805555555557",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/924
