Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
1330,Salahnama,"",SUMATERA UTARA,Kab. BATU BARA,"","3020'32,442","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1330
1222,Kapecong,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.6444683333333333,99.04464666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1222
782,Dundun,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Barus,"","1.8458333333333334,98.02694444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/782
1332,Alifa,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.45465694444444443,97.25419416666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1332
1223,Karonggo,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.2677777777777778,99.14916666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1223
783,Jambe,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.6541666666666666,98.51305555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/783
1224,Ketek,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.7742622222222223,99.03912527777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1224
1333,Ganeu,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.4063888888888889,97.19861111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1333
784,Janggi,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.6419444444444444,98.60249999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/784
1225,Labu,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.8605555555555555,98.94416666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1225
785,Kalimantung Nagodang,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.573888888888889,98.52944444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/785
1334,Gitô,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.417205,97.22673305555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1334
1226,Marompak,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.8872222222222222,98.90194444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1226
786,Kalimantung Namenek,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.573888888888889,98.52944444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/786
1227,Palintangan,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.7108333333333333,99.04916666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1227
1335,Goso,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.42833333333333334,97.24027777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1335
787,Karang,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Barus,"","1.9730555555555558,98.35249999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/787
1228,Rubiah,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.2637888888888889,99.13653805555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1228
1336,Gosobaohi,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.42837416666666667,97.17107083333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1336
788,Karang Jambe,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.573888888888889,98.52944444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/788
1229,Sadakah,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.8616666666666667,98.94972222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1229
713,Nujalalai ,"",SUMATERA UTARA,Kab. NIAS SELATAN,Tim Nasional Pembakuan Nama Rupabumi tahun 2007,"","-0.3288888888888889,98.51861111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/713
307,Babi,"",SUMATERA UTARA,KOTA SIBOLGA,Tapian Nauli,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/307
789,Lipan,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Manduamas,"","2.12,98.16222222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/789
1337,Gosoene,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.4295638888888889,97.2582738888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1337
714,Nujambolo,"",SUMATERA UTARA,Kab. NIAS SELATAN,Hibala,"","-0.395,98.53361111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/714
1230,Taluo,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.7338888888888888,99.02555555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1230
1338,Gosolahewa,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.41833333333333333,97.17472222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1338
790,Lipatkain,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Badiri,"","1.5688888888888888,98.71861111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/790
715,Nujaohi,"",SUMATERA UTARA,Kab. NIAS SELATAN,Pulau - pulau Batu,"","-0.11,98.28861111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/715
1231,Tamang,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.365,99.09805555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1231
791,Mangkir Gadang,Mangkir Besar,SUMATERA UTARA,Kab. TAPANULI TENGAH,Manduamas,"","2.1469444444444443,98.12472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/791
1339,Gosouma,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.46361111111111114,97.20111111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1339
716,Owo,"",SUMATERA UTARA,Kab. NIAS SELATAN,Pulau - pulau Batu,"","0.115,98.28416666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/716
1232,Tangah,"",SUMATERA UTARA,Kab. MANDAILING NATAL,"","","0.8755811111111111,98.92164583333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1232
1340,Kao,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.4227777777777778,97.26555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1340
717,Pentamuan,"",SUMATERA UTARA,Kab. NIAS SELATAN,Pulau - pulau Batu,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/717
310,Bintanah,"",SUMATERA UTARA,Kab. NIAS,"","","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/310
792,Mangkir Ketek,Mangkir Kecil,SUMATERA UTARA,Kab. TAPANULI TENGAH,Manduamas,"","2.1405555555555553,98.14361111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/792
718,Pinang,"",SUMATERA UTARA,Kab. NIAS SELATAN,Hibala,"","-0.14333333333333334,98.52388888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/718
311,Buaya,"",SUMATERA UTARA,KOTA TANJUNG BALAI,Teluk Nibung,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/311
793,Mursala,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.6375,98.52583333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/793
1341,Lafau,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.42250000000000004,97.21833333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1341
312,Panjang,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Manduamas,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/312
794,Pane,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Sosor Gadong,"","1.9375,98.49833333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/794
1342,Makora,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.4405555555555556,97.23055555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1342
795,Porlak,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.77,98.74166666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/795
1343,Mao,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.41611111111111115,97.23166666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1343
313,Poncan Gadang,"",SUMATERA UTARA,KOTA SIBOLGA,"","","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/313
1344,Mause,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.35638888888888887,97.10555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1344
796,Pune,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.6616666666666666,98.58388888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/796
314,Poncan Ketek,"",SUMATERA UTARA,KOTA SIBOLGA,"","","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/314
797,Puti,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.645,98.5975",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/797
1345,Sarangbaung,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.6994444444444444,97.44555555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1345
315,Tuantahir,"",SUMATERA UTARA,Kab. ASAHAN,"","","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/315
798,Silabulabu Godang,Silabulabu Besar,SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.5733333333333333,98.58555555555554",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/798
1346,Senau,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.4608333333333333,97.24583333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1346
316,Pandang,"",SUMATERA UTARA,Kab. BATU BARA,TANJUNG TIRAM,"","3.4213888888888886,99.7575",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/316
799,Silabulabu Namenek,Silabulabu Kecil,SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.5805555555555555,98.6086111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/799
724,Pini,"",SUMATERA UTARA,Kab. NIAS SELATAN,Hibala,"","0.1288888888888889,98.70055555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/724
1347,Sideide,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.46560111111111113,97.21070777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1347
800,Pulau Sitaban Barat,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.597777777777778,98.5761111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/800
317,Simamora,"",SUMATERA UTARA,Kab. HUMBANG HASUNDUTAN,Baktiraja,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/317
1348,Taliwa'a,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.42830361111111115,97.2432838888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1348
725,Pono,"",SUMATERA UTARA,Kab. NIAS SELATAN,Pulau - pulau Batu,"","-0.10472222222222223,98.31027777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/725
801,Situngkus,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Pandan,"","1.5872222222222223,98.69722222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/801
1349,Uma,"",SUMATERA UTARA,Kab. NIAS UTARA,"","","0.25434083333333335,97.23488944444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1349
726,Samaleko,"",SUMATERA UTARA,Kab. NIAS SELATAN,Pulau - pulau Batu,"","-0.2336111111111111,98.4038888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/726
318,Burung,"",SUMATERA UTARA,Kab. LABUHAN BATU UTARA,KUALUH HILIR,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/318
802,Sorkam,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Sorkam Barat,"","1.8519444444444446,98.54638888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/802
803,Talam,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.6188888888888888,98.58777777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/803
1353,Bawa,"",SUMATERA UTARA,Kab. NIAS BARAT,"","","0.8252777777777778,97.34833333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1353
319,Batuah,"",SUMATERA UTARA,Kab. LABUHAN BATU,KUALUH HILIR,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/319
1174,Porlak,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,"","","0.77,98.74166666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1174
727,Sambulale,"",SUMATERA UTARA,Kab. NIAS SELATAN,Hibala,"","0.049444444444444444,98.93",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/727
804,Tarida,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.5788888888888888,98.60111111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/804
320,Harapan Cincin,"",SUMATERA UTARA,Kab. LABUHAN BATU,KUALUH HILIR,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/320
728,Sapuraga,"",SUMATERA UTARA,Kab. NIAS SELATAN,Pulau - pulau Batu,"","-0.05388888888888889,98.29055555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/728
655,Adam,"",SUMATERA UTARA,Kab. NIAS SELATAN,Hibala,"","0.021111111111111112,98.45138888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/655
805,Tarida Menek,"",SUMATERA UTARA,Kab. TAPANULI TENGAH,Tapian Nauli,"","1.5769444444444445,98.60166666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/805
1354,Bogi,"",SUMATERA UTARA,Kab. NIAS BARAT,"","","0.8541666666666666,97.37444444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1354
321,Ongah Labuhan,"",SUMATERA UTARA,Kab. LABUHAN BATU,KUALUH HILIR,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/321
729,Sibaranu,"",SUMATERA UTARA,Kab. NIAS SELATAN,Pulau - pulau Batu,"","-0.10277777777777779,98.285",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/729
