Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
849,Gogabola,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW,Sam Tombolang,"","0.8425,123.82972222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/849
6596,Kayutelor,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.7225158333333335,124.97725611111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6596
6680,Gunatin,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.6824455555555553,125.4554488888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6680
850,Paniki,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW,Sam Tombolang,"","0.8783333333333334,123.78888888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/850
6511,Laotongang,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.0466975,125.68303888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6511
6681,Kapuliha,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.6657694444444444,125.47454861111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6681
851,Tengah,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW,Sam Tombolang,"","0.8694444444444445,123.80361111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/851
6597,Kelapa Dua,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.6973322222222222,125.02471916666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6597
6512,Laweang,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","4.745881111111111,125.48886388888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6512
852,Tudunya,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW,Sam Tombolang,"","0.8622222222222222,123.81083333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/852
