Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
6250,Papa,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"","","3.5274780555555556,117.6514138888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6250
6406,Sekapal Utara,"",KALIMANTAN TIMUR,Kab. TANA TIDUNG,"","","3.4851358333333335,117.32436277777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6406
6325,Hurai,"",KALIMANTAN TIMUR,Kab. KUTAI BARAT,"","","0.38055555555555554,115.42972222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6325
6178,Serundung,"",KALIMANTAN TIMUR,Kab. BERAU,"","","2.1925,117.5824086111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6178
6103,Nibung,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"","","-0.77,117.33",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6103
6251,Pasbanau,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"","","3.268320833333333,117.42130611111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6251
6326,Karan,"",KALIMANTAN TIMUR,Kab. KUTAI BARAT,"","","0.2518561111111111,115.44995277777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6326
6407,Sekapal,"",KALIMANTAN TIMUR,Kab. TANA TIDUNG,"","","3.472595555555556,117.33624472222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6407
6104,Nubi,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"","","-0.7,117.51",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6104
6179,Sialod,"",KALIMANTAN TIMUR,Kab. BERAU,"","","2.2580555555555555,118.59861111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6179
6327,Karanganseratus,"",KALIMANTAN TIMUR,Kab. KUTAI BARAT,"","","0.43694444444444447,115.28138888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6327
6408,Sengatok Kecil,"",KALIMANTAN TIMUR,Kab. TANA TIDUNG,"","","3.4022369444444442,117.42830833333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6408
6252,Peking,"",KALIMANTAN TIMUR,Kab. BULUNGAN,"","","2.915833333333333,117.64697722222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6252
6180,Siappung,"",KALIMANTAN TIMUR,Kab. BERAU,"","","2.2622222222222224,118.5912186111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6180
6105,Pantuan,"",KALIMANTAN TIMUR,Kab. KUTAI KARTANEGARA,"","","-0.56,117.55",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6105
6328,Karangansirau,"",KALIMANTAN TIMUR,Kab. KUTAI BARAT,"","","0.2016666666666667,115.50638722222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6328
6409,Sengatok Tengah,"",KALIMANTAN TIMUR,Kab. TANA TIDUNG,"","","3.3720769444444443,117.41808277777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6409
6329,Keramat,"",KALIMANTAN TIMUR,Kab. KUTAI BARAT,"","","0.1736111111111111,115.51611111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6329
