Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
5289,Wire,"",NUSA TENGGARA TIMUR,Kab. NGADA,"","","-8.415000000000001,121.10111111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5289
5610,Watukau,"",NUSA TENGGARA TIMUR,Kab. SUMBA TENGAH,"","","-9.786388888888888,119.67277777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5610
5531,Papagaran Besar,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.407222222222222,119.73333333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5531
5451,Amjama,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.60388888888889,119.52972222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5451
5211,Sika,"",NUSA TENGGARA TIMUR,Kab. ALOR,"","","-8.119722222222222,124.61472222222221",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5211
5611,Watukawu,"",NUSA TENGGARA TIMUR,Kab. SUMBA TENGAH,"","","-9.822222222222223,119.68333333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5611
5291,Mules,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI,"","","-8.8925,120.28305555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5291
5373,Batusoe,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"","","-10.915555555555557,122.9775",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5373
5612,Watupedangbalang,"",NUSA TENGGARA TIMUR,Kab. SUMBA TENGAH,"","","-9.798333333333334,119.64166666666668",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5612
5532,Papagaran Kecil,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.576666666666666,119.74833333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5532
5212,Ternate,"",NUSA TENGGARA TIMUR,Kab. ALOR,"","","-8.214166666666666,124.37055555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5212
5293,Bolakamba Kecil,"",NUSA TENGGARA TIMUR,Kab. SUMBA TIMUR,"","","-9.907222222222222,119.76972222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5293
5374,Batutelu Muli,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"","","-10.885056944444443,123.04394527777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5374
