Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
547,RAUSABEU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,01?57’56” LS dan 99?34’09” BT,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/547
622,BATURIMAU,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2466666666666668,100.42333333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/622
548,RAUSIMAIPOK,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-1.9652777777777777,99.57",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/548
623,BATUSIRONJONG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2769444444444444,100.41916666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/623
459,BANDO,"",SUMATERA BARAT,Kab. PADANG PARIAMAN,PARIAMAN TENGAH,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/459
624,CUBADAK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2166666666666668,100.38861111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/624
549,RAUSITKALAUT,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-1.9647222222222223,99.57083333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/549
625,GOSONGAMPIANGPARAK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.7202777777777778,100.58999999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/625
550,SANDING,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-3.568333333333333,100.7825",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/550
460,BINTANGUA,"",SUMATERA BARAT,KOTA PADANG,-,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/460
551,SIAMILA,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-3.229166666666667,100.49222222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/551
626,KAPOKAPO,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.1975,100.39416666666668",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/626
470,PANDAN,"",SUMATERA BARAT,KOTA PADANG,PADANG BARAT,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/470
461,SIRONJONG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,BUNGUS TELUK KABUNG,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/461
627,KARABAK GADANG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.6624999999999999,100.50805555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/627
471,PASUMPAHAN,"",SUMATERA BARAT,KOTA PADANG,BUNGUS TELUK KABUNG,	01°07'04,"",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/471
552,SIATANUSA,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-3.2169444444444446,100.48416666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/552
462,Tangahtiku,"",SUMATERA BARAT,Kab. AGAM,Tanjungmutiara,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/462
628,KARABAK KETEK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.605,100.55444444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/628
472,PISANG GADANG,"",SUMATERA BARAT,KOTA PADANG,PADANG SELATAN,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/472
553,SIATJAK BULAT SIGOISO,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.6280555555555556,99.97583333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/553
463,UJUANGTIKU,"",SUMATERA BARAT,Kab. AGAM,TANJUNG MUTIARA,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/463
629,KARANGGO,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.1697222222222223,100.33777777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/629
554,SIATJAK SABEU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.6269444444444443,99.97527777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/554
473,PISANG KETEK,"",SUMATERA BARAT,KOTA PADANG,PADANG SELATAN,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/473
464,PIEH,"",SUMATERA BARAT,Kab. PADANG PARIAMAN,ULAKAN TAPAKIS,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/464
630,KASIAKTARATAK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.5861111111111112,100.6286111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/630
555,SIATJAK SIGOISO,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-2.6280555555555556,99.97583333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/555
474,SAO,"",SUMATERA BARAT,KOTA PADANG,KOTO TANGAH,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/474
