Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
7917,Batutokong,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"","","-6.81804,120.7846736111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/7917
8140,Sanipa,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"","","-6.885992777777777,118.90495916666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8140
8068,Cangkeh,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"","","-4.788333333333333,119.30111111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8068
7989,Sangisangiang,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"","","-7.1184988888888885,121.44260666666668",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/7989
7918,Batutokongappa',"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"","","-6.1577777777777785,120.42444444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/7918
8141,Santigiang,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"","","-6.894722222222222,119.06888888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8141
8069,Dewakang Caddi,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"","","-5.506388888888889,118.45361111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8069
7990,Sanisani,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"","","-6.983611111111111,120.50861111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/7990
8142,Sapinggang,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"","","-7.451300555555556,117.87293972222221",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8142
7919,Batutokongrua,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"","","-6.152500000000001,120.42472222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/7919
8070,Dewakang Lompo,"",SULAWESI SELATAN,Kab. PANGKAJENE DAN KEPULAUAN,"","","-5.405911111111111,118.4306163888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8070
7991,Saranga,"",SULAWESI SELATAN,Kab. KEPULAUAN SELAYAR,"","","-7.104590555555555,120.59040444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/7991
