Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
8846,Madiki,"",GORONTALO,Kab. POHUWATO,"","","0.44699944444444445,121.25943472222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8846
8769,Botuwopato,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8847222222222222,122.73916666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8769
8847,Maraati,"",GORONTALO,Kab. POHUWATO,"","","0.5202777777777778,121.52222222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8847
8770,Buloila,"",GORONTALO,Kab. GORONTALO UTARA,"","","1.0297483333333333,122.28780972222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8770
8848,Maruangi,"",GORONTALO,Kab. POHUWATO,"","","0.4132822222222222,121.42292916666668",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8848
8771,Dokokayu Da'a,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9501283333333332,123.03802222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8771
8849,Menara,"",GORONTALO,Kab. POHUWATO,"","","0.49694444444444447,121.52944444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8849
8850,Molioto,"",GORONTALO,Kab. POHUWATO,"","","0.4872222222222222,121.715",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8850
8772,Dokokayu Kiki,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9449761111111111,123.03795833333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8772
8851,Monji Da'a,"",GORONTALO,Kab. POHUWATO,"","","0.5102777777777778,121.65972222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8851
8852,Monji Kiki,"",GORONTALO,Kab. POHUWATO,"","","0.515,121.66194444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8852
8773,Dudepo,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8744444444444445,122.79888888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8773
8853,Nge'o,"",GORONTALO,Kab. POHUWATO,"","","0.5384558333333334,121.536945",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8853
8854,Olinggobe,"",GORONTALO,Kab. POHUWATO,"","","0.5016666666666667,121.6575",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8854
8774,Dudepo Kiki,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8922222222222221,122.785",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8774
8855,Pajongge Da'a,"",GORONTALO,Kab. POHUWATO,"","","0.48583333333333334,121.51972222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8855
8856,Pajongge Kiki,"",GORONTALO,Kab. POHUWATO,"","","0.485,121.51194444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8856
8775,Duyonumo,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9882266666666666,122.52389722222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8775
8857,Parapara,"",GORONTALO,Kab. POHUWATO,"","","0.43097583333333334,121.71758166666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8857
